GEO_ID,NAME_2010,Household_ct_2010,Mean_Income_2010,NAME_2011,Household_ct_2011,Mean_Income_2011,NAME_2012,Household_ct_2012,Mean_Income_2012,NAME_2013,Household_ct_2013,Mean_Income_2013,NAME_2014,Household_ct_2014,Mean_Income_2014,NAME_2015,Household_ct_2015,Mean_Income_2015,NAME_2016,Household_ct_2016,Mean_Income_2016,NAME_2017,Household_ct_2017,Mean_Income_2017,NAME_2018,Household_ct_2018,Mean_Income_2018,NAME_2019,Household_ct_2019,Mean_Income_2019,NAME_2021,Household_ct_2021,Mean_Income_2021,NAME_2022,Household_ct_2022,Mean_Income_2022,NAME_2023,Household_ct_2023,Mean_Income_2023
Geography,Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars)
7950000US0400105,"PUMA 00105, Arizona",77148,126683,"PUMA 00105, Arizona",77168,120339,"Maricopa County--Gilbert Town (North) PUMA, Arizona",46268,91129,"Maricopa County--Gilbert Town (North) PUMA, Arizona",48412,93868,"Maricopa County--Gilbert Town (North) PUMA, Arizona",45310,95839,"Maricopa County--Gilbert Town (North) PUMA, Arizona",46936,95155,"Maricopa County--Gilbert Town (North) PUMA, Arizona",42950,103007,"Maricopa County--Gilbert Town (North) PUMA, Arizona",48907,102450,"Maricopa County--Gilbert Town (North) PUMA, Arizona",46534,110242,"Maricopa County--Gilbert Town (North) PUMA, Arizona",48032,110598,"Maricopa County--Gilbert Town (North) PUMA, Arizona",54157,128448,,,,,,
7950000US0400106,"PUMA 00106, Arizona",46538,73487,"PUMA 00106, Arizona",48537,74632,"Maricopa County--Chandler City (Northeast) PUMA, Arizona",42534,68505,"Maricopa County--Chandler City (Northeast) PUMA, Arizona",41802,71128,"Maricopa County--Chandler City (Northeast) PUMA, Arizona",43066,70608,"Maricopa County--Chandler City (Northeast) PUMA, Arizona",44999,77476,"Maricopa County--Chandler City (Northeast) PUMA, Arizona",43504,76108,"Maricopa County--Chandler City (Northeast) PUMA, Arizona",42603,79620,"Maricopa County--Chandler City (Northeast) PUMA, Arizona",43731,84164,"Maricopa County--Chandler City (Northeast) PUMA, Arizona",43032,81392,"Maricopa County--Chandler City (Northeast) PUMA, Arizona",47494,95402,,,,,,
7950000US0400107,"PUMA 00107, Arizona",60156,70585,"PUMA 00107, Arizona",57832,69666,"Maricopa County--Chandler City (South) PUMA, Arizona",38163,99491,"Maricopa County--Chandler City (South) PUMA, Arizona",37893,97261,"Maricopa County--Chandler City (South) PUMA, Arizona",39539,102026,"Maricopa County--Chandler City (South) PUMA, Arizona",42197,108581,"Maricopa County--Chandler City (South) PUMA, Arizona",40363,111506,"Maricopa County--Chandler City (South) PUMA, Arizona",41969,115048,"Maricopa County--Chandler City (South) PUMA, Arizona",42991,125814,"Maricopa County--Chandler City (South) PUMA, Arizona",45816,134099,"Maricopa County--Chandler City (South) PUMA, Arizona",50441,144529,,,,,,
7950000US0400108,"PUMA 00108, Arizona",39996,67312,"PUMA 00108, Arizona",43276,69718,"Maricopa County--Tempe (South) & Chandler (Northwest) Cities PUMA, Arizona",40365,80718,"Maricopa County--Tempe (South) & Chandler (Northwest) Cities PUMA, Arizona",39036,88017,"Maricopa County--Tempe (South) & Chandler (Northwest) Cities PUMA, Arizona",39540,82836,"Maricopa County--Tempe (South) & Chandler (Northwest) Cities PUMA, Arizona",41435,91474,"Maricopa County--Tempe (South) & Chandler (Northwest) Cities PUMA, Arizona",42843,97437,"Maricopa County--Tempe (South) & Chandler (Northwest) Cities PUMA, Arizona",41137,91420,"Maricopa County--Tempe (South) & Chandler (Northwest) Cities PUMA, Arizona",43580,100791,"Maricopa County--Tempe (South) & Chandler (Northwest) Cities PUMA, Arizona",43284,105426,"Maricopa County--Tempe (South) & Chandler (Northwest) Cities PUMA, Arizona",45347,110667,,,,,,
7950000US0400109,"PUMA 00109, Arizona",55477,48529,"PUMA 00109, Arizona",52278,54607,"Maricopa County--Tempe City (North) PUMA, Arizona",39171,48901,"Maricopa County--Tempe City (North) PUMA, Arizona",39479,51235,"Maricopa County--Tempe City (North) PUMA, Arizona",40972,52877,"Maricopa County--Tempe City (North) PUMA, Arizona",41751,54964,"Maricopa County--Tempe City (North) PUMA, Arizona",43856,54569,"Maricopa County--Tempe City (North) PUMA, Arizona",45514,58336,"Maricopa County--Tempe City (North) PUMA, Arizona",45605,67489,"Maricopa County--Tempe City (North) PUMA, Arizona",48519,69834,"Maricopa County--Tempe City (North) PUMA, Arizona",50633,79573,,,,,,
7950000US0400110,"PUMA 00110, Arizona",101425,67909,"PUMA 00110, Arizona",100318,65261,"Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA, Arizona",56950,92464,"Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA, Arizona",54102,103007,"Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA, Arizona",57665,101653,"Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA, Arizona",60792,109582,"Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA, Arizona",63216,118563,"Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA, Arizona",61677,121893,"Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA, Arizona",66321,122647,"Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA, Arizona",64363,120574,"Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA, Arizona",65585,152925,,,,,,
7950000US0400111,"PUMA 00111, Arizona",51674,42529,"PUMA 00111, Arizona",52994,42369,"Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA, Arizona",46377,115369,"Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA, Arizona",46737,112875,"Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA, Arizona",46615,116434,"Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA, Arizona",49978,119333,"Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA, Arizona",51059,129752,"Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA, Arizona",51355,123443,"Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA, Arizona",52069,139865,"Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA, Arizona",55681,139269,"Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA, Arizona",50913,152585,,,,,,
7950000US0400112,"PUMA 00112, Arizona",62300,53198,"PUMA 00112, Arizona",63659,54348,"Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA; Arizona",44690,128835,"Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA; Arizona",43559,124872,"Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA; Arizona",43675,137063,"Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA; Arizona",46853,142841,"Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA; Arizona",48933,141240,"Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA; Arizona",48360,158686,"Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA; Arizona",49546,153028,"Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA; Arizona",56236,158961,"Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA; Arizona",58257,169580,,,,,,
7950000US0400113,"PUMA 00113, Arizona",42903,68995,"PUMA 00113, Arizona",42346,64118,"Phoenix City (Northeast) PUMA, Arizona",42431,83766,"Phoenix City (Northeast) PUMA, Arizona",42432,97801,"Phoenix City (Northeast) PUMA, Arizona",43069,96783,"Phoenix City (Northeast) PUMA, Arizona",40439,95103,"Phoenix City (Northeast) PUMA, Arizona",42155,95987,"Phoenix City (Northeast) PUMA, Arizona",42718,113954,"Phoenix City (Northeast) PUMA, Arizona",45529,106032,"Phoenix City (Northeast) PUMA, Arizona",42928,116382,"Phoenix City (Northeast) PUMA, Arizona",43131,139358,,,,,,
7950000US0400114,"PUMA 00114, Arizona",77191,64034,"PUMA 00114, Arizona",79452,65713,"Phoenix City (Northeast Central) PUMA, Arizona",43892,65108,"Phoenix City (Northeast Central) PUMA, Arizona",41417,65061,"Phoenix City (Northeast Central) PUMA, Arizona",41069,66778,"Phoenix City (Northeast Central) PUMA, Arizona",46509,70542,"Phoenix City (Northeast Central) PUMA, Arizona",44127,68921,"Phoenix City (Northeast Central) PUMA, Arizona",44169,78590,"Phoenix City (Northeast Central) PUMA, Arizona",47255,76657,"Phoenix City (Northeast Central) PUMA, Arizona",46194,84857,"Phoenix City (Northeast Central) PUMA, Arizona",47592,82873,,,,,,
7950000US0400115,"PUMA 00115, Arizona",51414,43676,"PUMA 00115, Arizona",53145,46672,"Phoenix City (Northwest Central) PUMA, Arizona",40346,53866,"Phoenix City (Northwest Central) PUMA, Arizona",41571,59824,"Phoenix City (Northwest Central) PUMA, Arizona",40984,58218,"Phoenix City (Northwest Central) PUMA, Arizona",37981,62802,"Phoenix City (Northwest Central) PUMA, Arizona",42056,62340,"Phoenix City (Northwest Central) PUMA, Arizona",40608,64746,"Phoenix City (Northwest Central) PUMA, Arizona",43114,63097,"Phoenix City (Northwest Central) PUMA, Arizona",43781,70530,"Phoenix City (Northwest Central) PUMA, Arizona",44062,76917,,,,,,
7950000US0400116,"PUMA 00116, Arizona",63100,59528,"PUMA 00116, Arizona",62116,59819,"Phoenix City (Uptown) PUMA, Arizona",42146,57053,"Phoenix City (Uptown) PUMA, Arizona",45760,57906,"Phoenix City (Uptown) PUMA, Arizona",45342,62789,"Phoenix City (Uptown) PUMA, Arizona",44767,64058,"Phoenix City (Uptown) PUMA, Arizona",47772,64883,"Phoenix City (Uptown) PUMA, Arizona",47290,71413,"Phoenix City (Uptown) PUMA, Arizona",49364,72527,"Phoenix City (Uptown) PUMA, Arizona",53247,77021,"Phoenix City (Uptown) PUMA, Arizona",50675,87045,,,,,,
7950000US0400117,"PUMA 00117, Arizona",43765,41276,"PUMA 00117, Arizona",45390,40852,"Phoenix City (East) PUMA, Arizona",43184,69406,"Phoenix City (East) PUMA, Arizona",42404,69717,"Phoenix City (East) PUMA, Arizona",43994,76339,"Phoenix City (East) PUMA, Arizona",43509,71152,"Phoenix City (East) PUMA, Arizona",43674,93494,"Phoenix City (East) PUMA, Arizona",43605,85153,"Phoenix City (East) PUMA, Arizona",47482,98401,"Phoenix City (East) PUMA, Arizona",49388,97144,"Phoenix City (East) PUMA, Arizona",48019,121750,,,,,,
7950000US0400118,"PUMA 00118, Arizona",46890,35087,"PUMA 00118, Arizona",47559,36037,"Phoenix City--Downtown & Sky Harbor International Airport PUMA, Arizona",40377,47273,"Phoenix City--Downtown & Sky Harbor International Airport PUMA, Arizona",41282,46763,"Phoenix City--Downtown & Sky Harbor International Airport PUMA, Arizona",41081,47606,"Phoenix City--Downtown & Sky Harbor International Airport PUMA, Arizona",42843,53690,"Phoenix City--Downtown & Sky Harbor International Airport PUMA, Arizona",44613,54941,"Phoenix City--Downtown & Sky Harbor International Airport PUMA, Arizona",46426,53466,"Phoenix City--Downtown & Sky Harbor International Airport PUMA, Arizona",49741,58804,"Phoenix City--Downtown & Sky Harbor International Airport PUMA, Arizona",49510,64341,"Phoenix City--Downtown & Sky Harbor International Airport PUMA, Arizona",49399,70260,,,,,,
7950000US0400119,"PUMA 00119, Arizona",55861,81801,"PUMA 00119, Arizona",56076,77340,"Phoenix City (South) PUMA, Arizona",28971,49394,"Phoenix City (South) PUMA, Arizona",28064,47170,"Phoenix City (South) PUMA, Arizona",30732,47484,"Phoenix City (South) PUMA, Arizona",31394,51010,"Phoenix City (South) PUMA, Arizona",31841,54961,"Phoenix City (South) PUMA, Arizona",34550,60849,"Phoenix City (South) PUMA, Arizona",32769,65109,"Phoenix City (South) PUMA, Arizona",35523,65359,"Phoenix City (South) PUMA, Arizona",35433,75873,,,,,,
7950000US0400120,"PUMA 00120, Arizona",91496,81539,"PUMA 00120, Arizona",94463,81696,"Phoenix City--Ahwatukee & South Mountain PUMA, Arizona",39414,90255,"Phoenix City--Ahwatukee & South Mountain PUMA, Arizona",38190,99104,"Phoenix City--Ahwatukee & South Mountain PUMA, Arizona",37846,101219,"Phoenix City--Ahwatukee & South Mountain PUMA, Arizona",38906,110868,"Phoenix City--Ahwatukee & South Mountain PUMA, Arizona",40707,100022,"Phoenix City--Ahwatukee & South Mountain PUMA, Arizona",40944,106665,"Phoenix City--Ahwatukee & South Mountain PUMA, Arizona",41004,109530,"Phoenix City--Ahwatukee & South Mountain PUMA, Arizona",41243,120544,"Phoenix City--Ahwatukee & South Mountain PUMA, Arizona",42867,123113,,,,,,
7950000US0400121,"PUMA 00121, Arizona",79275,89535,"PUMA 00121, Arizona",79608,87838,"Phoenix (Southwest) & Tolleson Cities PUMA, Arizona",36364,49120,"Phoenix (Southwest) & Tolleson Cities PUMA, Arizona",33559,55101,"Phoenix (Southwest) & Tolleson Cities PUMA, Arizona",37107,57011,"Phoenix (Southwest) & Tolleson Cities PUMA, Arizona",36766,58711,"Phoenix (Southwest) & Tolleson Cities PUMA, Arizona",38092,66627,"Phoenix (Southwest) & Tolleson Cities PUMA, Arizona",39119,65578,"Phoenix (Southwest) & Tolleson Cities PUMA, Arizona",38871,75935,"Phoenix (Southwest) & Tolleson Cities PUMA, Arizona",41578,73715,"Phoenix (Southwest) & Tolleson Cities PUMA, Arizona",43773,79290,,,,,,
7950000US0400122,"PUMA 00122, Arizona",53751,59899,"PUMA 00122, Arizona",51818,58525,"Phoenix City--Maryvale (East) PUMA, Arizona",29479,31466,"Phoenix City--Maryvale (East) PUMA, Arizona",25140,30993,"Phoenix City--Maryvale (East) PUMA, Arizona",27944,29292,"Phoenix City--Maryvale (East) PUMA, Arizona",26122,35134,"Phoenix City--Maryvale (East) PUMA, Arizona",32502,43618,"Phoenix City--Maryvale (East) PUMA, Arizona",31249,49393,"Phoenix City--Maryvale (East) PUMA, Arizona",30444,53749,"Phoenix City--Maryvale (East) PUMA, Arizona",31203,51477,"Phoenix City--Maryvale (East) PUMA, Arizona",31437,67276,,,,,,
7950000US0400201,"PUMA 00201, Arizona",44740,40222,"PUMA 00201, Arizona",41370,37925,"Pima County (West) PUMA, Arizona",34474,51215,"Pima County (West) PUMA, Arizona",35188,55907,"Pima County (West) PUMA, Arizona",33535,54333,"Pima County (West) PUMA, Arizona",35331,54268,"Pima County (West) PUMA, Arizona",38057,51193,"Pima County (West) PUMA, Arizona",38067,57504,"Pima County (West) PUMA, Arizona",35128,65815,"Pima County (West) PUMA, Arizona",35682,66628,"Pima County (West) PUMA, Arizona",40145,68742,,,,,,
7950000US0400202,"PUMA 00202, Arizona",44213,46199,"PUMA 00202, Arizona",43566,50319,"Tucson (West) & Marana Cities PUMA, Arizona",43302,76700,"Tucson (West) & Marana Cities PUMA, Arizona",46323,63833,"Tucson (West) & Marana Cities PUMA, Arizona",48608,70470,"Tucson (West) & Marana Cities PUMA, Arizona",46983,70924,"Tucson (West) & Marana Cities PUMA, Arizona",49005,73449,"Tucson (West) & Marana Cities PUMA, Arizona",46856,75588,"Tucson (West) & Marana Cities PUMA, Arizona",50922,81167,"Tucson (West) & Marana Cities PUMA, Arizona",50319,73842,"Tucson (West) & Marana Cities PUMA, Arizona",53302,90503,,,,,,
7950000US0400203,"PUMA 00203, Arizona",46167,94007,"PUMA 00203, Arizona",48240,94674,"Pima County (North Central)--Oro Valley Town PUMA, Arizona",43332,71516,"Pima County (North Central)--Oro Valley Town PUMA, Arizona",44920,79537,"Pima County (North Central)--Oro Valley Town PUMA, Arizona",48348,80855,"Pima County (North Central)--Oro Valley Town PUMA, Arizona",47760,80029,"Pima County (North Central)--Oro Valley Town PUMA, Arizona",47443,82356,"Pima County (North Central)--Oro Valley Town PUMA, Arizona",48903,84082,"Pima County (North Central)--Oro Valley Town PUMA, Arizona",49094,89055,"Pima County (North Central)--Oro Valley Town PUMA, Arizona",49201,94909,"Pima County (North Central)--Oro Valley Town PUMA, Arizona",51520,107994,,,,,,
7950000US0400204,"PUMA 00204, Arizona",59282,39007,"PUMA 00204, Arizona",62427,38943,"Pima County (Northeast) PUMA, Arizona",46915,95751,"Pima County (Northeast) PUMA, Arizona",45335,105218,"Pima County (Northeast) PUMA, Arizona",45306,105462,"Pima County (Northeast) PUMA, Arizona",46068,100175,"Pima County (Northeast) PUMA, Arizona",45980,102756,"Pima County (Northeast) PUMA, Arizona",47820,118658,"Pima County (Northeast) PUMA, Arizona",45969,111816,"Pima County (Northeast) PUMA, Arizona",49085,131483,"Pima County (Northeast) PUMA, Arizona",51453,119981,,,,,,
7950000US0400205,"PUMA 00205, Arizona",47702,71475,"PUMA 00205, Arizona",47106,79812,"Pima County (Southeast)--Tucson City (Far Southeast) & Sahuarita Town PUMA, Arizona",47251,77356,"Pima County (Southeast)--Tucson City (Far Southeast) & Sahuarita Town PUMA, Arizona",45988,69644,"Pima County (Southeast)--Tucson City (Far Southeast) & Sahuarita Town PUMA, Arizona",44419,75602,"Pima County (Southeast)--Tucson City (Far Southeast) & Sahuarita Town PUMA, Arizona",47696,74840,"Pima County (Southeast)--Tucson City (Far Southeast) & Sahuarita Town PUMA, Arizona",48811,78602,"Pima County (Southeast)--Tucson City (Far Southeast) & Sahuarita Town PUMA, Arizona",49539,84406,"Pima County (Southeast)--Tucson City (Far Southeast) & Sahuarita Town PUMA, Arizona",48423,89778,"Pima County (Southeast)--Tucson City (Far Southeast) & Sahuarita Town PUMA, Arizona",48734,89609,"Pima County (Southeast)--Tucson City (Far Southeast) & Sahuarita Town PUMA, Arizona",54367,98584,,,,,,
7950000US0400206,"PUMA 00206, Arizona",55255,68714,"PUMA 00206, Arizona",57413,70465,"Tucson City (Northeast) PUMA, Arizona",47403,48625,"Tucson City (Northeast) PUMA, Arizona",50439,48786,"Tucson City (Northeast) PUMA, Arizona",47377,53025,"Tucson City (Northeast) PUMA, Arizona",48936,54275,"Tucson City (Northeast) PUMA, Arizona",47702,53219,"Tucson City (Northeast) PUMA, Arizona",48532,54176,"Tucson City (Northeast) PUMA, Arizona",49698,55647,"Tucson City (Northeast) PUMA, Arizona",52367,64740,"Tucson City (Northeast) PUMA, Arizona",50899,68989,,,,,,
7950000US0400207,"PUMA 00207, Arizona",85215,59261,"PUMA 00207, Arizona",79679,56545,"Tucson City (Northwest) PUMA, Arizona",43129,37545,"Tucson City (Northwest) PUMA, Arizona",44728,40095,"Tucson City (Northwest) PUMA, Arizona",43093,40356,"Tucson City (Northwest) PUMA, Arizona",40513,40699,"Tucson City (Northwest) PUMA, Arizona",43484,44647,"Tucson City (Northwest) PUMA, Arizona",42971,51565,"Tucson City (Northwest) PUMA, Arizona",43689,46068,"Tucson City (Northwest) PUMA, Arizona",42951,47451,"Tucson City (Northwest) PUMA, Arizona",45714,54021,,,,,,
7950000US0400300,"PUMA 00300, Arizona",53560,46830,"PUMA 00300, Arizona",53186,43561,"Navajo & Apache Counties PUMA, Arizona",55122,43743,"Navajo & Apache Counties PUMA, Arizona",52095,45143,"Navajo & Apache Counties PUMA, Arizona",52002,44727,"Navajo & Apache Counties PUMA, Arizona",53627,46153,"Navajo & Apache Counties PUMA, Arizona",53605,48854,"Navajo & Apache Counties PUMA, Arizona",56644,51174,"Navajo & Apache Counties PUMA, Arizona",56221,49192,"Navajo & Apache Counties PUMA, Arizona",59657,50031,"Navajo & Apache Counties PUMA, Arizona",59962,60081,,,,,,
7950000US0400400,"PUMA 00400, Arizona",44276,55948,"PUMA 00400, Arizona",44826,61894,"Coconino County--Flagstaff City PUMA, Arizona",46366,62663,"Coconino County--Flagstaff City PUMA, Arizona",49002,68635,"Coconino County--Flagstaff City PUMA, Arizona",46919,68483,"Coconino County--Flagstaff City PUMA, Arizona",45911,73662,"Coconino County--Flagstaff City PUMA, Arizona",47408,67297,"Coconino County--Flagstaff City PUMA, Arizona",47977,74035,"Coconino County--Flagstaff City PUMA, Arizona",47275,78885,"Coconino County--Flagstaff City PUMA, Arizona",48993,81219,"Coconino County--Flagstaff City PUMA, Arizona",55145,89169,,,,,,
7950000US0400500,"PUMA 00500, Arizona",90607,52112,"PUMA 00500, Arizona",91407,54638,"Yavapai County PUMA, Arizona",93697,56210,"Yavapai County PUMA, Arizona",91064,51801,"Yavapai County PUMA, Arizona",90584,60018,"Yavapai County PUMA, Arizona",94920,61037,"Yavapai County PUMA, Arizona",94962,65804,"Yavapai County PUMA, Arizona",98369,64830,"Yavapai County PUMA, Arizona",100836,65373,"Yavapai County PUMA, Arizona",102784,71282,"Yavapai County PUMA, Arizona",112075,74635,,,,,,
